Date,Open,High,Low,Close,Adj Close,Volume
2023-04-13,182.619995,184.610001,182.110001,184.380005,183.100922,4303600
2023-04-14,183.339996,184.020004,182.919998,183.509995,182.236954,2572900
2023-04-17,184.190002,184.750000,183.479996,184.449997,183.170425,3224400
2023-04-18,184.770004,185.220001,183.740005,184.830002,183.547791,2438600
2023-04-19,185.240005,185.320007,184.259995,184.720001,183.438568,2209900
2023-04-20,184.839996,186.039993,184.199997,185.330002,184.044327,3868200
2023-04-21,185.990005,186.380005,185.130005,185.410004,184.123779,3781800
2023-04-24,186.500000,186.570007,185.020004,185.500000,184.213150,3540200
2023-04-25,186.559998,190.179993,186.240005,189.710007,188.393951,6231600
2023-04-26,188.479996,189.419998,187.869995,188.539993,187.232056,4481700
2023-04-27,188.179993,189.949997,187.509995,189.690002,188.374084,4574500
2023-04-28,189.899994,191.619995,189.639999,190.889999,189.565750,4607500
2023-05-01,190.449997,192.330002,190.279999,191.679993,190.350266,3137800
2023-05-02,191.360001,192.500000,189.750000,192.250000,190.916321,3712200
2023-05-03,192.580002,193.250000,191.779999,192.179993,190.846802,3389600
2023-05-04,193.080002,193.949997,192.160004,193.380005,192.038483,4267600
2023-05-05,192.820007,194.479996,192.389999,194.270004,192.922318,4146500
2023-05-08,193.399994,194.000000,192.649994,193.350006,192.008698,2249900
2023-05-09,193.860001,194.669998,192.710007,194.139999,192.793213,3087600
2023-05-10,194.110001,195.580002,192.669998,194.270004,192.922318,4352900
2023-05-11,194.279999,195.520004,193.000000,195.339996,193.984879,3690200
2023-05-12,195.339996,196.220001,194.949997,196.119995,194.759476,2739800
2023-05-15,196.570007,196.880005,194.000000,194.270004,192.922318,2946400
2023-05-16,194.479996,194.479996,192.539993,193.429993,192.088135,5803100
2023-05-17,193.309998,193.589996,190.839996,192.059998,190.727631,4878800
2023-05-18,191.320007,191.710007,190.410004,191.559998,190.231110,3709400
2023-05-19,192.460007,192.860001,191.100006,191.839996,190.509155,3883000
2023-05-22,191.190002,191.389999,186.410004,186.639999,185.345245,5787000
2023-05-23,186.490005,186.630005,184.589996,186.070007,184.779205,6382300
2023-05-24,186.270004,186.740005,184.369995,184.889999,183.607376,3721000
2023-05-25,182.699997,184.220001,181.949997,183.800003,182.524948,4712700
2023-05-26,183.710007,184.250000,182.399994,183.580002,182.306473,4449300
2023-05-30,182.059998,183.089996,180.699997,181.610001,180.350128,4331800
2023-05-31,182.860001,184.619995,181.460007,182.350006,181.085007,20414600
2023-06-01,182.419998,182.690002,180.800003,182.190002,182.190002,5277400
2023-06-02,182.020004,184.289993,181.699997,184.059998,184.059998,4288300
2023-06-05,183.850006,186.169998,183.610001,184.190002,184.190002,4311700
2023-06-06,184.979996,185.119995,180.429993,181.559998,181.559998,3975600
2023-06-07,180.710007,181.740005,179.699997,180.110001,180.110001,5162700
2023-06-08,179.699997,182.300003,179.330002,182.100006,182.100006,4036100
2023-06-09,181.710007,182.830002,181.000000,182.350006,182.350006,3200100
2023-06-12,182.490005,182.729996,180.690002,181.899994,181.899994,4207100
2023-06-13,182.130005,182.190002,181.080002,181.539993,181.539993,2838700
2023-06-14,182.000000,183.649994,181.440002,183.169998,183.169998,3559300
2023-06-15,184.259995,186.169998,183.520004,185.710007,185.710007,4326100
2023-06-16,186.139999,187.589996,185.699997,186.039993,186.039993,8925100
